Date,Region,Daily confirmed,Daily probable,Daily deceased,Daily total cases,Cumulative confirmed,Cumulative probable,Cumulative deceased,Cumulative total cases
13/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
13/09/2020,Taranaki,0,0,0,0,14,2,0,16
13/09/2020,Waikato,0,0,0,0,154,34,1,188
13/09/2020,Wairarapa,0,0,0,0,6,2,0,8
13/09/2020,Waitemata,0,0,0,0,221,71,4,292
13/09/2020,West Coast,0,0,0,0,4,1,1,5
13/09/2020,Whanganui,0,0,0,0,8,1,0,9
12/09/2020,Auckland,0,0,0,0,212,51,1,263
12/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
12/09/2020,Canterbury,1,0,0,1,124,65,12,189
12/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
12/09/2020,Counties Manukau,0,0,0,0,231,24,1,255
12/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
12/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
12/09/2020,Lakes,0,0,0,0,15,1,0,16
12/09/2020,Midcentral,0,0,0,0,27,5,0,32
12/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
12/09/2020,Northland,0,0,0,0,26,2,0,28
12/09/2020,South Canterbury,0,0,0,0,15,2,0,17
12/09/2020,Southern,0,0,0,0,186,30,2,216
12/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
12/09/2020,Taranaki,0,0,0,0,14,2,0,16
12/09/2020,Waikato,0,0,0,0,154,34,1,188
12/09/2020,Wairarapa,0,0,0,0,6,2,0,8
12/09/2020,Waitemata,1,0,0,1,221,71,4,292
12/09/2020,West Coast,0,0,0,0,4,1,1,5
12/09/2020,Whanganui,0,0,0,0,8,1,0,9
11/09/2020,Auckland,0,0,0,0,212,51,1,263
11/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
11/09/2020,Canterbury,0,0,0,0,123,65,12,188
11/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
11/09/2020,Counties Manukau,0,0,0,0,231,24,1,255
11/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
11/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
11/09/2020,Lakes,0,0,0,0,15,1,0,16
11/09/2020,Midcentral,0,0,0,0,27,5,0,32
11/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
11/09/2020,Northland,0,0,0,0,26,2,0,28
11/09/2020,South Canterbury,0,0,0,0,15,2,0,17
11/09/2020,Southern,0,0,0,0,186,30,2,216
11/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
11/09/2020,Taranaki,0,0,0,0,14,2,0,16
11/09/2020,Waikato,0,0,0,0,154,34,1,188
11/09/2020,Wairarapa,0,0,0,0,6,2,0,8
11/09/2020,Waitemata,2,0,0,2,220,71,4,291
11/09/2020,West Coast,0,0,0,0,4,1,1,5
11/09/2020,Whanganui,0,0,0,0,8,1,0,9
10/09/2020,Auckland,1,0,0,1,212,51,1,263
10/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
10/09/2020,Canterbury,0,0,0,0,123,65,12,188
10/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
10/09/2020,Counties Manukau,1,0,0,1,231,24,1,255
10/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
10/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
10/09/2020,Lakes,0,0,0,0,15,1,0,16
10/09/2020,Midcentral,0,0,0,0,27,5,0,32
10/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
10/09/2020,Northland,0,0,0,0,26,2,0,28
10/09/2020,South Canterbury,0,0,0,0,15,2,0,17
10/09/2020,Southern,0,0,0,0,186,30,2,216
10/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
10/09/2020,Taranaki,0,0,0,0,14,2,0,16
10/09/2020,Waikato,0,0,0,0,154,34,1,188
10/09/2020,Wairarapa,0,0,0,0,6,2,0,8
10/09/2020,Waitemata,0,0,0,0,218,71,4,289
10/09/2020,West Coast,0,0,0,0,4,1,1,5
10/09/2020,Whanganui,0,0,0,0,8,1,0,9
09/09/2020,Auckland,0,0,0,0,211,51,1,262
09/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
09/09/2020,Canterbury,2,0,0,2,123,65,12,188
09/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
09/09/2020,Counties Manukau,0,0,0,0,230,24,1,254
09/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
09/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
09/09/2020,Lakes,0,0,0,0,15,1,0,16
09/09/2020,Midcentral,0,0,0,0,27,5,0,32
09/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
09/09/2020,Northland,0,0,0,0,26,2,0,28
09/09/2020,South Canterbury,0,0,0,0,15,2,0,17
09/09/2020,Southern,0,0,0,0,186,30,2,216
09/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
09/09/2020,Taranaki,0,0,0,0,14,2,0,16
09/09/2020,Waikato,0,0,0,0,154,34,1,188
09/09/2020,Wairarapa,0,0,0,0,6,2,0,8
09/09/2020,Waitemata,1,0,0,1,218,71,4,289
09/09/2020,West Coast,0,0,0,0,4,1,1,5
09/09/2020,Whanganui,0,0,0,0,8,1,0,9
08/09/2020,Auckland,2,0,0,2,211,51,1,262
08/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
08/09/2020,Canterbury,0,0,0,0,121,65,12,186
08/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
08/09/2020,Counties Manukau,1,0,0,1,230,24,1,254
08/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
08/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
08/09/2020,Lakes,0,0,0,0,15,1,0,16
08/09/2020,Midcentral,0,0,0,0,27,5,0,32
08/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
08/09/2020,Northland,0,0,0,0,26,2,0,28
08/09/2020,South Canterbury,0,0,0,0,15,2,0,17
08/09/2020,Southern,0,0,0,0,186,30,2,216
08/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
08/09/2020,Taranaki,0,0,0,0,14,2,0,16
08/09/2020,Waikato,0,0,0,0,154,34,1,188
08/09/2020,Wairarapa,0,0,0,0,6,2,0,8
08/09/2020,Waitemata,3,0,0,3,217,71,4,288
08/09/2020,West Coast,0,0,0,0,4,1,1,5
08/09/2020,Whanganui,0,0,0,0,8,1,0,9
07/09/2020,Auckland,0,0,0,0,209,51,1,260
07/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
07/09/2020,Canterbury,0,0,0,0,121,65,12,186
07/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
07/09/2020,Counties Manukau,2,0,0,2,229,24,1,253
07/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
07/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
07/09/2020,Lakes,0,0,0,0,15,1,0,16
07/09/2020,Midcentral,0,0,0,0,27,5,0,32
07/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
07/09/2020,Northland,0,0,0,0,26,2,0,28
07/09/2020,South Canterbury,0,0,0,0,15,2,0,17
07/09/2020,Southern,0,0,0,0,186,30,2,216
07/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
07/09/2020,Taranaki,0,0,0,0,14,2,0,16
07/09/2020,Waikato,0,0,0,0,154,34,1,188
07/09/2020,Wairarapa,0,0,0,0,6,2,0,8
07/09/2020,Waitemata,4,0,0,4,214,71,4,285
07/09/2020,West Coast,0,0,0,0,4,1,1,5
07/09/2020,Whanganui,0,0,0,0,8,1,0,9
06/09/2020,Auckland,0,0,0,0,209,51,1,260
06/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
06/09/2020,Canterbury,0,0,0,0,121,65,12,186
06/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
06/09/2020,Counties Manukau,1,0,0,1,227,24,1,251
06/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
06/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
06/09/2020,Lakes,0,0,0,0,15,1,0,16
06/09/2020,Midcentral,0,0,0,0,27,5,0,32
06/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
06/09/2020,Northland,0,0,0,0,26,2,0,28
06/09/2020,South Canterbury,0,0,0,0,15,2,0,17
06/09/2020,Southern,0,0,0,0,186,30,2,216
06/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
06/09/2020,Taranaki,0,0,0,0,14,2,0,16
06/09/2020,Waikato,0,0,0,0,154,34,1,188
06/09/2020,Wairarapa,0,0,0,0,6,2,0,8
06/09/2020,Waitemata,2,0,0,2,210,71,4,281
06/09/2020,West Coast,0,0,0,0,4,1,1,5
06/09/2020,Whanganui,0,0,0,0,8,1,0,9
05/09/2020,Auckland,2,0,1,2,209,51,1,260
05/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
05/09/2020,Canterbury,0,0,0,0,121,65,12,186
05/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
05/09/2020,Counties Manukau,0,0,0,0,226,24,1,250
05/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
05/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
05/09/2020,Lakes,0,0,0,0,15,1,0,16
05/09/2020,Midcentral,0,0,0,0,27,5,0,32
05/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
05/09/2020,Northland,0,0,0,0,26,2,0,28
05/09/2020,South Canterbury,0,0,0,0,15,2,0,17
05/09/2020,Southern,0,0,0,0,186,30,2,216
05/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
05/09/2020,Taranaki,0,0,0,0,14,2,0,16
05/09/2020,Waikato,0,0,0,0,154,34,1,188
05/09/2020,Wairarapa,0,0,0,0,6,2,0,8
05/09/2020,Waitemata,5,0,0,5,208,71,4,279
05/09/2020,West Coast,0,0,0,0,4,1,1,5
05/09/2020,Whanganui,0,0,0,0,8,1,0,9
04/09/2020,Auckland,1,0,0,1,207,51,0,258
04/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
04/09/2020,Canterbury,0,0,0,0,121,65,12,186
04/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
04/09/2020,Counties Manukau,2,0,1,2,226,24,1,250
04/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
04/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
04/09/2020,Lakes,0,0,0,0,15,1,0,16
04/09/2020,Midcentral,0,0,0,0,27,5,0,32
04/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
04/09/2020,Northland,0,0,0,0,26,2,0,28
04/09/2020,South Canterbury,0,0,0,0,15,2,0,17
04/09/2020,Southern,0,0,0,0,186,30,2,216
04/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
04/09/2020,Taranaki,0,0,0,0,14,2,0,16
04/09/2020,Waikato,0,0,0,0,154,34,1,188
04/09/2020,Wairarapa,0,0,0,0,6,2,0,8
04/09/2020,Waitemata,1,0,0,1,203,71,4,274
04/09/2020,West Coast,0,0,0,0,4,1,1,5
04/09/2020,Whanganui,0,0,0,0,8,1,0,9
03/09/2020,Auckland,0,0,0,0,206,51,0,257
03/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
03/09/2020,Canterbury,0,0,0,0,121,65,12,186
03/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
03/09/2020,Counties Manukau,3,0,0,3,224,24,0,248
03/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
03/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
03/09/2020,Lakes,0,0,0,0,15,1,0,16
03/09/2020,Midcentral,0,0,0,0,27,5,0,32
03/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
03/09/2020,Northland,0,0,0,0,26,2,0,28
03/09/2020,South Canterbury,0,0,0,0,15,2,0,17
03/09/2020,Southern,0,0,0,0,186,30,2,216
03/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
03/09/2020,Taranaki,0,0,0,0,14,2,0,16
03/09/2020,Waikato,0,0,0,0,154,34,1,188
03/09/2020,Wairarapa,0,0,0,0,6,2,0,8
03/09/2020,Waitemata,0,0,0,0,202,71,4,273
03/09/2020,West Coast,0,0,0,0,4,1,1,5
03/09/2020,Whanganui,0,0,0,0,8,1,0,9
02/09/2020,Auckland,2,0,0,2,206,51,0,257
02/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
02/09/2020,Canterbury,1,0,0,1,121,65,12,186
02/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
02/09/2020,Counties Manukau,1,0,0,1,221,24,0,245
02/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
02/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
02/09/2020,Lakes,0,0,0,0,15,1,0,16
02/09/2020,Midcentral,0,0,0,0,27,5,0,32
02/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
02/09/2020,Northland,0,0,0,0,26,2,0,28
02/09/2020,South Canterbury,0,0,0,0,15,2,0,17
02/09/2020,Southern,0,0,0,0,186,30,2,216
02/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
02/09/2020,Taranaki,0,0,0,0,14,2,0,16
02/09/2020,Waikato,0,0,0,0,154,34,1,188
02/09/2020,Wairarapa,0,0,0,0,6,2,0,8
02/09/2020,Waitemata,1,0,0,1,202,71,4,273
02/09/2020,West Coast,0,0,0,0,4,1,1,5
02/09/2020,Whanganui,0,0,0,0,8,1,0,9
01/09/2020,Auckland,0,0,0,0,204,51,0,255
01/09/2020,Bay of Plenty,0,0,0,0,34,14,0,48
01/09/2020,Canterbury,0,0,0,0,120,65,12,185
01/09/2020,Capital and Coast,0,0,0,0,72,24,2,96
01/09/2020,Counties Manukau,6,0,0,6,220,24,0,244
01/09/2020,Hawke's Bay,0,0,0,0,38,6,0,44
01/09/2020,Hutt Valley,0,0,0,0,19,3,0,22
01/09/2020,Lakes,0,0,0,0,15,1,0,16
01/09/2020,Midcentral,0,0,0,0,27,5,0,32
01/09/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
01/09/2020,Northland,0,0,0,0,26,2,0,28
01/09/2020,South Canterbury,0,0,0,0,15,2,0,17
01/09/2020,Southern,0,0,0,0,186,30,2,216
01/09/2020,Tairawhiti,0,0,0,0,3,1,0,4
01/09/2020,Taranaki,0,0,0,0,14,2,0,16
01/09/2020,Waikato,0,0,0,0,154,34,1,188
01/09/2020,Wairarapa,0,0,0,0,6,2,0,8
01/09/2020,Waitemata,0,0,0,0,201,71,4,272
01/09/2020,West Coast,0,0,0,0,4,1,1,5
01/09/2020,Whanganui,0,0,0,0,8,1,0,9
31/08/2020,Auckland,0,0,0,0,204,51,0,255
31/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
31/08/2020,Canterbury,5,0,0,5,120,65,12,185
31/08/2020,Capital and Coast,1,0,0,1,72,24,2,96
31/08/2020,Counties Manukau,7,0,0,7,214,24,0,238
31/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
31/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
31/08/2020,Lakes,0,0,0,0,15,1,0,16
31/08/2020,Midcentral,0,0,0,0,27,5,0,32
31/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
31/08/2020,Northland,0,0,0,0,26,2,0,28
31/08/2020,South Canterbury,0,0,0,0,15,2,0,17
31/08/2020,Southern,0,0,0,0,186,30,2,216
31/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
31/08/2020,Taranaki,0,0,0,0,14,2,0,16
31/08/2020,Waikato,0,0,0,0,154,34,1,188
31/08/2020,Wairarapa,0,0,0,0,6,2,0,8
31/08/2020,Waitemata,1,0,0,1,201,71,4,272
31/08/2020,West Coast,0,0,0,0,4,1,1,5
31/08/2020,Whanganui,0,0,0,0,8,1,0,9
30/08/2020,Auckland,3,0,0,3,204,51,0,255
30/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
30/08/2020,Canterbury,1,0,0,1,115,65,12,180
30/08/2020,Capital and Coast,0,0,0,0,71,24,2,95
30/08/2020,Counties Manukau,1,0,0,1,207,24,0,231
30/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
30/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
30/08/2020,Lakes,0,0,0,0,15,1,0,16
30/08/2020,Midcentral,0,0,0,0,27,5,0,32
30/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
30/08/2020,Northland,0,0,0,0,26,2,0,28
30/08/2020,South Canterbury,0,0,0,0,15,2,0,17
30/08/2020,Southern,0,0,0,0,186,30,2,216
30/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
30/08/2020,Taranaki,0,0,0,0,14,2,0,16
30/08/2020,Waikato,0,0,0,0,154,34,1,188
30/08/2020,Wairarapa,0,0,0,0,6,2,0,8
30/08/2020,Waitemata,0,0,0,0,200,71,4,271
30/08/2020,West Coast,0,0,0,0,4,1,1,5
30/08/2020,Whanganui,0,0,0,0,8,1,0,9
29/08/2020,Auckland,1,0,0,1,201,51,0,252
29/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
29/08/2020,Canterbury,0,0,0,0,114,65,12,179
29/08/2020,Capital and Coast,0,0,0,0,71,24,2,95
29/08/2020,Counties Manukau,2,0,0,2,206,24,0,230
29/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
29/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
29/08/2020,Lakes,0,0,0,0,15,1,0,16
29/08/2020,Midcentral,0,0,0,0,27,5,0,32
29/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
29/08/2020,Northland,0,0,0,0,26,2,0,28
29/08/2020,South Canterbury,0,0,0,0,15,2,0,17
29/08/2020,Southern,0,0,0,0,186,30,2,216
29/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
29/08/2020,Taranaki,0,0,0,0,14,2,0,16
29/08/2020,Waikato,0,0,0,0,154,34,1,188
29/08/2020,Wairarapa,0,0,0,0,6,2,0,8
29/08/2020,Waitemata,1,0,0,1,200,71,4,271
29/08/2020,West Coast,0,0,0,0,4,1,1,5
29/08/2020,Whanganui,0,0,0,0,8,1,0,9
28/08/2020,Auckland,10,0,0,10,200,51,0,251
28/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
28/08/2020,Canterbury,0,0,0,0,114,65,12,179
28/08/2020,Capital and Coast,0,0,0,0,71,24,2,95
28/08/2020,Counties Manukau,5,0,0,5,204,24,0,228
28/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
28/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
28/08/2020,Lakes,0,0,0,0,15,1,0,16
28/08/2020,Midcentral,0,0,0,0,27,5,0,32
28/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
28/08/2020,Northland,0,0,0,0,26,2,0,28
28/08/2020,South Canterbury,0,0,0,0,15,2,0,17
28/08/2020,Southern,0,0,0,0,186,30,2,216
28/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
28/08/2020,Taranaki,0,0,0,0,14,2,0,16
28/08/2020,Waikato,0,0,0,0,154,34,1,188
28/08/2020,Wairarapa,0,0,0,0,6,2,0,8
28/08/2020,Waitemata,3,0,0,3,199,71,4,270
28/08/2020,West Coast,0,0,0,0,4,1,1,5
28/08/2020,Whanganui,0,0,0,0,8,1,0,9
27/08/2020,Auckland,0,0,0,0,190,51,0,241
27/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
27/08/2020,Canterbury,0,0,0,0,114,65,12,179
27/08/2020,Capital and Coast,0,0,0,0,71,24,2,95
27/08/2020,Counties Manukau,1,0,0,1,199,24,0,223
27/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
27/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
27/08/2020,Lakes,0,0,0,0,15,1,0,16
27/08/2020,Midcentral,0,0,0,0,27,5,0,32
27/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
27/08/2020,Northland,0,0,0,0,26,2,0,28
27/08/2020,South Canterbury,0,0,0,0,15,2,0,17
27/08/2020,Southern,0,0,0,0,186,30,2,216
27/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
27/08/2020,Taranaki,0,0,0,0,14,2,0,16
27/08/2020,Waikato,0,0,0,0,154,34,1,188
27/08/2020,Wairarapa,0,0,0,0,6,2,0,8
27/08/2020,Waitemata,5,0,0,5,196,71,4,267
27/08/2020,West Coast,0,0,0,0,4,1,1,5
27/08/2020,Whanganui,0,0,0,0,8,1,0,9
26/08/2020,Auckland,3,0,0,3,190,51,0,241
26/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
26/08/2020,Canterbury,0,0,0,0,114,65,12,179
26/08/2020,Capital and Coast,0,0,0,0,71,24,2,95
26/08/2020,Counties Manukau,0,0,0,0,198,24,0,222
26/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
26/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
26/08/2020,Lakes,0,0,0,0,15,1,0,16
26/08/2020,Midcentral,0,0,0,0,27,5,0,32
26/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
26/08/2020,Northland,0,0,0,0,26,2,0,28
26/08/2020,South Canterbury,0,0,0,0,15,2,0,17
26/08/2020,Southern,0,0,0,0,186,30,2,216
26/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
26/08/2020,Taranaki,0,0,0,0,14,2,0,16
26/08/2020,Waikato,0,0,0,0,154,34,1,188
26/08/2020,Wairarapa,0,0,0,0,6,2,0,8
26/08/2020,Waitemata,4,0,0,4,191,71,4,262
26/08/2020,West Coast,0,0,0,0,4,1,1,5
26/08/2020,Whanganui,0,0,0,0,8,1,0,9
25/08/2020,Auckland,0,0,0,0,187,51,0,238
25/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
25/08/2020,Canterbury,1,0,0,1,114,65,12,179
25/08/2020,Capital and Coast,0,0,0,0,71,24,2,95
25/08/2020,Counties Manukau,1,0,0,1,198,24,0,222
25/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
25/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
25/08/2020,Lakes,0,0,0,0,15,1,0,16
25/08/2020,Midcentral,0,0,0,0,27,5,0,32
25/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
25/08/2020,Northland,0,0,0,0,26,2,0,28
25/08/2020,South Canterbury,0,0,0,0,15,2,0,17
25/08/2020,Southern,0,0,0,0,186,30,2,216
25/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
25/08/2020,Taranaki,0,0,0,0,14,2,0,16
25/08/2020,Waikato,0,0,0,0,154,34,1,188
25/08/2020,Wairarapa,0,0,0,0,6,2,0,8
25/08/2020,Waitemata,2,0,0,2,187,71,4,258
25/08/2020,West Coast,0,0,0,0,4,1,1,5
25/08/2020,Whanganui,0,0,0,0,8,1,0,9
24/08/2020,Auckland,3,0,0,3,187,51,0,238
24/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
24/08/2020,Canterbury,0,0,0,0,113,65,12,178
24/08/2020,Capital and Coast,0,0,0,0,71,24,2,95
24/08/2020,Counties Manukau,2,0,0,2,197,24,0,221
24/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
24/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
24/08/2020,Lakes,0,0,0,0,15,1,0,16
24/08/2020,Midcentral,0,0,0,0,27,5,0,32
24/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
24/08/2020,Northland,0,0,0,0,26,2,0,28
24/08/2020,South Canterbury,0,0,0,0,15,2,0,17
24/08/2020,Southern,0,0,0,0,186,30,2,216
24/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
24/08/2020,Taranaki,0,0,0,0,14,2,0,16
24/08/2020,Waikato,0,0,0,0,154,34,1,188
24/08/2020,Wairarapa,0,0,0,0,6,2,0,8
24/08/2020,Waitemata,2,0,0,2,185,71,4,256
24/08/2020,West Coast,0,0,0,0,4,1,1,5
24/08/2020,Whanganui,0,0,0,0,8,1,0,9
23/08/2020,Auckland,2,0,0,2,184,51,0,235
23/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
23/08/2020,Canterbury,0,0,0,0,113,65,12,178
23/08/2020,Capital and Coast,0,0,0,0,71,24,2,95
23/08/2020,Counties Manukau,5,0,0,5,195,24,0,219
23/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
23/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
23/08/2020,Lakes,0,0,0,0,15,1,0,16
23/08/2020,Midcentral,0,0,0,0,27,5,0,32
23/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
23/08/2020,Northland,0,0,0,0,26,2,0,28
23/08/2020,South Canterbury,0,0,0,0,15,2,0,17
23/08/2020,Southern,0,0,0,0,186,30,2,216
23/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
23/08/2020,Taranaki,0,0,0,0,14,2,0,16
23/08/2020,Waikato,0,0,0,0,154,34,1,188
23/08/2020,Wairarapa,0,0,0,0,6,2,0,8
23/08/2020,Waitemata,1,0,0,1,183,71,4,254
23/08/2020,West Coast,0,0,0,0,4,1,1,5
23/08/2020,Whanganui,0,0,0,0,8,1,0,9
22/08/2020,Auckland,2,0,0,2,182,51,0,233
22/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
22/08/2020,Canterbury,0,0,0,0,113,65,12,178
22/08/2020,Capital and Coast,0,0,0,0,71,24,2,95
22/08/2020,Counties Manukau,1,0,0,1,190,24,0,214
22/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
22/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
22/08/2020,Lakes,0,0,0,0,15,1,0,16
22/08/2020,Midcentral,0,0,0,0,27,5,0,32
22/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
22/08/2020,Northland,0,0,0,0,26,2,0,28
22/08/2020,South Canterbury,0,0,0,0,15,2,0,17
22/08/2020,Southern,0,0,0,0,186,30,2,216
22/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
22/08/2020,Taranaki,0,0,0,0,14,2,0,16
22/08/2020,Waikato,0,0,0,0,154,34,1,188
22/08/2020,Wairarapa,0,0,0,0,6,2,0,8
22/08/2020,Waitemata,1,0,0,1,182,71,4,253
22/08/2020,West Coast,0,0,0,0,4,1,1,5
22/08/2020,Whanganui,0,0,0,0,8,1,0,9
21/08/2020,Auckland,1,0,0,1,180,51,0,231
21/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
21/08/2020,Canterbury,0,0,0,0,113,65,12,178
21/08/2020,Capital and Coast,0,0,0,0,71,24,2,95
21/08/2020,Counties Manukau,4,1,0,5,189,24,0,213
21/08/2020,Hawke's Bay,0,0,0,0,38,6,0,44
21/08/2020,Hutt Valley,0,0,0,0,19,3,0,22
21/08/2020,Lakes,0,0,0,0,15,1,0,16
21/08/2020,Midcentral,0,0,0,0,27,5,0,32
21/08/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
21/08/2020,Northland,0,0,0,0,26,2,0,28
21/08/2020,South Canterbury,0,0,0,0,15,2,0,17
21/08/2020,Southern,0,0,0,0,186,30,2,216
21/08/2020,Tairawhiti,0,0,0,0,3,1,0,4
21/08/2020,Taranaki,0,0,0,0,14,2,0,16
21/08/2020,Waikato,0,0,0,0,154,34,1,188
21/08/2020,Wairarapa,0,0,0,0,6,2,0,8
21/08/2020,Waitemata,1,0,0,1,181,71,4,252
21/08/2020,West Coast,0,0,0,0,4,1,1,5
21/08/2020,Whanganui,0,0,0,0,8,1,0,9
20/08/2020,Auckland,1,0,0,1,179,51,0,230
20/08/2020,Bay of Plenty,0,0,0,0,34,14,0,48
20/08/2020,Canterbury,0,0,0,0,113,65,12,178
